system:index,elevation,landslide,latitude,longitude,rainfall,slope,soil_moisture,.geo
1_00000000000000000071_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000075_0,3902,1,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007a_0,3902,1,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007e_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000a6_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000a7_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000a8_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000a9_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000aa_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ab_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ac_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ad_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000b0_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000077_0,3902,1,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000ae_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000000af_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000005d_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000079_0,3902,1,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000007d_0,3902,1,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000005f_0,4340,1,27.44070141597684,88.82520146029844,4226.458515289685,3.7322001,0.37239557931723904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_0,1990,0,27.341886734723694,88.42994273528586,6373.079057100675,4.2554207,0.4121261539384353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_0,4594,0,27.737145459736283,88.42994273528586,5499.971504572293,3.5193183,0.40885793155605715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0,1552,0,27.24307205347054,88.33112805403272,4709.751482370755,2.4175406,0.38960427077359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0,1634,0,27.341886734723694,88.33112805403272,5460.916931990048,2.6057837,0.4053470717983698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_0,3963,0,27.44070141597684,88.13349869152643,4302.144850853345,5.263776,0.39019099436312493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_0,1654,0,27.539516097229985,88.52875741653901,7720.826785329244,6.8262486,0.4228383377074871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_0,1700,0,27.44070141597684,88.52875741653901,7706.670086148641,3.4707582,0.41556940772952955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_0,1990,0,27.341886734723694,88.42994273528586,6373.079057100675,4.2554207,0.4121261539384353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_0,4594,0,27.737145459736283,88.42994273528586,5499.971504572293,3.5193183,0.40885793155605715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_0,1654,0,27.539516097229985,88.52875741653901,7720.826785329244,6.8262486,0.4228383377074871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_0,3524,0,27.737145459736283,88.52875741653901,7240.658442738912,2.0800793,0.4147665168140748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_0,1398,0,27.341886734723694,88.23231337277957,4419.284935358426,4.4086246,0.39005419239490835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_0,1617,0,27.144257372217396,88.13349869152643,3683.0426112445807,6.5365543,0.3718167111458153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_0,5247,0,28.033589503495723,88.7263867790453,1650.7112339767432,1.4392253,0.3388906085505423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_0,4496,0,27.539516097229985,88.23231337277957,3735.6736615928626,4.0121474,0.3916994177210675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_0,2099,0,27.539516097229985,88.62757209779215,6449.46555352535,5.1197395,0.4161480964990092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_18_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_19_0,4391,0,27.835960140989428,88.7263867790453,3739.9302676948523,1.8525251,0.38720401208297767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_21_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_22_0,1617,0,27.144257372217396,88.13349869152643,3683.0426112445807,6.5365543,0.3718167111458153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_23_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_24_0,2909,0,27.539516097229985,88.7263867790453,5050.64138329353,9.275,0.41301297834249545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_25_0,3524,0,27.737145459736283,88.52875741653901,7240.658442738912,2.0800793,0.4147665168140748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_26_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_27_0,5058,0,28.033589503495723,88.62757209779215,1887.5980780157065,1.7211678,0.3738726707667819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_28_0,1990,0,27.341886734723694,88.42994273528586,6373.079057100675,4.2554207,0.4121261539384353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_29_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_30_0,5502,0,27.934774822242574,88.7263867790453,2857.79673910465,1.450538,0.3679794402471641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_31_0,3524,0,27.737145459736283,88.52875741653901,7240.658442738912,2.0800793,0.4147665168140748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_32_0,2384,0,27.341886734723694,88.7263867790453,5563.639055255315,8.868174,0.398245123369048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_34_0,5344,0,27.934774822242574,88.33112805403272,1723.802666428945,2.4168735,0.3684302670737138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_35_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_36_0,2707,0,27.24307205347054,88.82520146029844,4350.783492687604,8.51478,0.3348720763237896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_37_0,2637,0,27.63833077848313,88.62757209779215,6385.85793531265,5.203643,0.4156927494979145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_38_0,4203,0,27.63833077848313,88.23231337277957,2661.36738217201,8.1528845,0.3618242220659675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_39_0,5012,0,27.934774822242574,88.52875741653901,3498.1352791818595,4.664451,0.408178512800633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_40_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_41_0,4746,0,27.835960140989428,88.82520146029844,2312.130387190244,2.975994,0.37769032491923876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_42_0,973,0,27.144257372217396,88.42994273528586,3436.8388608726477,3.0060594,0.3697770993484533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_43_0,4391,0,27.835960140989428,88.7263867790453,3739.9302676948523,1.8525251,0.38720401208297767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_44_0,4661,0,27.63833077848313,88.82520146029844,3388.7817368539786,2.0717173,0.3956817465321687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_45_0,4746,0,27.835960140989428,88.82520146029844,2312.130387190244,2.975994,0.37769032491923876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_46_0,4149,0,27.737145459736283,88.62757209779215,6180.80427801933,6.8420134,0.4069896331356744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_47_0,4594,0,27.737145459736283,88.42994273528586,5499.971504572293,3.5193183,0.40885793155605715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_48_0,5502,0,27.934774822242574,88.7263867790453,2857.79673910465,1.450538,0.3679794402471641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_49_0,4203,0,27.63833077848313,88.23231337277957,2661.36738217201,8.1528845,0.3618242220659675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_50_0,4391,0,27.835960140989428,88.7263867790453,3739.9302676948523,1.8525251,0.38720401208297767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_51_0,5559,0,27.835960140989428,88.23231337277957,1365.807260635755,3.433822,0.3068192828818584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_52_0,2099,0,27.539516097229985,88.62757209779215,6449.46555352535,5.1197395,0.4161480964990092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_53_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_54_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_55_0,2762,0,27.63833077848313,88.42994273528586,5920.148278835675,6.3029046,0.4158981382694235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_56_0,5662,0,28.033589503495723,88.52875741653901,2101.8164709838843,1.4477495,0.381275192009424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_57_0,1571,0,27.24307205347054,88.7263867790453,5162.698353889844,5.479581,0.3862113970663588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_58_0,1744,0,27.341886734723694,88.52875741653901,6449.449028137586,1.5956812,0.4049073636765812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_59_0,5018,0,27.737145459736283,88.33112805403272,3295.7859889301276,3.306923,0.3971616081297042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_60_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_61_0,789,0,27.144257372217396,88.23231337277957,3556.0949996742224,2.6248355,0.35956756656823824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_62_0,1744,0,27.341886734723694,88.52875741653901,6449.449028137586,1.5956812,0.4049073636765812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_63_0,2384,0,27.341886734723694,88.7263867790453,5563.639055255315,8.868174,0.398245123369048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_64_0,1134,0,27.24307205347054,88.23231337277957,3960.065211418531,1.2758293,0.3768100958713636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_65_0,5502,0,27.934774822242574,88.7263867790453,2857.79673910465,1.450538,0.3679794402471641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_66_0,1990,0,27.341886734723694,88.42994273528586,6373.079057100675,4.2554207,0.4121261539384353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_67_0,3902,0,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_68_0,5559,0,27.835960140989428,88.23231337277957,1365.807260635755,3.433822,0.3068192828818584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_69_0,4496,0,27.539516097229985,88.23231337277957,3735.6736615928626,4.0121474,0.3916994177210675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_70_0,4149,0,27.737145459736283,88.62757209779215,6180.80427801933,6.8420134,0.4069896331356744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_71_0,3816,0,27.539516097229985,88.33112805403272,4763.183336022756,8.286584,0.4072555895855981,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_72_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_73_0,2045,0,27.24307205347054,88.13349869152643,3779.9066261085486,4.8592277,0.36983409173701437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_74_0,3101,0,27.44070141597684,88.33112805403272,5680.892984631917,8.054626,0.40800393469241275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_75_0,1990,0,27.341886734723694,88.42994273528586,6373.079057100675,4.2554207,0.4121261539384353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_76_0,4831,0,27.835960140989428,88.42994273528586,4021.8465284141516,2.7102983,0.32853167860311416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_77_0,5662,0,28.033589503495723,88.52875741653901,2101.8164709838843,1.4477495,0.381275192009424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_78_0,2637,0,27.63833077848313,88.62757209779215,6385.85793531265,5.203643,0.4156927494979145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_79_0,3826,0,27.44070141597684,88.23231337277957,4658.155451777837,8.108406,0.39488303460731383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_80_0,4713,0,27.539516097229985,88.13349869152643,3362.045209172628,7.277496,0.3830604950871804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_81_0,1490,0,27.341886734723694,88.62757209779215,6643.860097292325,2.9756112,0.4080427571274068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_82_0,6147,0,27.934774822242574,88.13349869152643,1050.3666207822776,2.3560765,0.3017196075890654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_83_0,973,0,27.144257372217396,88.42994273528586,3436.8388608726477,3.0060594,0.3697770993484533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_84_0,1220,0,27.24307205347054,88.52875741653901,4778.453852299115,3.5669231,0.38763480054618027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_85_0,5559,0,27.835960140989428,88.23231337277957,1365.807260635755,3.433822,0.3068192828818584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_86_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_87_0,1329,0,27.24307205347054,88.62757209779215,5060.431252482793,2.4543865,0.39256343736565547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_88_0,973,0,27.144257372217396,88.42994273528586,3436.8388608726477,3.0060594,0.3697770993484533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_89_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_90_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_91_0,2637,0,27.63833077848313,88.62757209779215,6385.85793531265,5.203643,0.4156927494979145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_92_0,4274,0,27.44070141597684,88.03468401027328,4022.761236194036,5.801431,0.3863537908597374,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_93_0,3101,0,27.44070141597684,88.33112805403272,5680.892984631917,8.054626,0.40800393469241275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_94_0,5058,0,28.033589503495723,88.62757209779215,1887.5980780157065,1.7211678,0.3738726707667819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_95_0,2045,0,27.24307205347054,88.13349869152643,3779.9066261085486,4.8592277,0.36983409173701437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_96_0,5742,0,27.934774822242574,88.23231337277957,1229.1381911071753,1.9650612,0.31277285066556754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_97_0,2454,0,27.539516097229985,88.42994273528586,6099.704305890462,8.50813,0.4173418333718019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_98_0,3220,0,27.24307205347054,88.92401614155165,4184.018249872586,8.043913,0.37248612598543546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_99_0,3963,0,27.44070141597684,88.13349869152643,4302.144850853345,5.263776,0.39019099436312493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_100_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_101_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_102_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_103_0,3101,0,27.44070141597684,88.33112805403272,5680.892984631917,8.054626,0.40800393469241275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_104_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_105_0,3826,0,27.44070141597684,88.23231337277957,4658.155451777837,8.108406,0.39488303460731383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_106_0,1134,0,27.24307205347054,88.23231337277957,3960.065211418531,1.2758293,0.3768100958713636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_107_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_108_0,5502,0,27.934774822242574,88.7263867790453,2857.79673910465,1.450538,0.3679794402471641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_109_0,1744,0,27.341886734723694,88.52875741653901,6449.449028137586,1.5956812,0.4049073636765812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_110_0,3107,0,27.44070141597684,88.7263867790453,5455.583910706899,7.1745467,0.4011615965182839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_111_0,3902,0,27.341886734723694,88.82520146029844,4317.171643737218,6.5947537,0.3524136805863973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_112_0,1220,0,27.24307205347054,88.52875741653901,4778.453852299115,3.5669231,0.38763480054618027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_113_0,4831,0,27.835960140989428,88.42994273528586,4021.8465284141516,2.7102983,0.32853167860311416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_114_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_115_0,4391,0,27.835960140989428,88.7263867790453,3739.9302676948523,1.8525251,0.38720401208297767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_116_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_117_0,1617,0,27.144257372217396,88.13349869152643,3683.0426112445807,6.5365543,0.3718167111458153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_118_0,4579,0,27.737145459736283,88.82520146029844,2901.8710211547827,3.6485481,0.37875884922520453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_119_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_120_0,5742,0,27.934774822242574,88.23231337277957,1229.1381911071753,1.9650612,0.31277285066556754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_121_0,3101,0,27.44070141597684,88.33112805403272,5680.892984631917,8.054626,0.40800393469241275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_122_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_123_0,5742,0,27.934774822242574,88.23231337277957,1229.1381911071753,1.9650612,0.31277285066556754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_124_0,3826,0,27.44070141597684,88.23231337277957,4658.155451777837,8.108406,0.39488303460731383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_125_0,3963,0,27.44070141597684,88.13349869152643,4302.144850853345,5.263776,0.39019099436312493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_126_0,2762,0,27.63833077848313,88.42994273528586,5920.148278835675,6.3029046,0.4158981382694235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_127_0,3107,0,27.44070141597684,88.7263867790453,5455.583910706899,7.1745467,0.4011615965182839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_128_0,5559,0,27.835960140989428,88.23231337277957,1365.807260635755,3.433822,0.3068192828818584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_129_0,5240,0,27.934774822242574,88.42994273528586,2408.44793176975,2.332023,0.4005603616525338,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_130_0,1617,0,27.144257372217396,88.13349869152643,3683.0426112445807,6.5365543,0.3718167111458153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_131_0,2762,0,27.63833077848313,88.42994273528586,5920.148278835675,6.3029046,0.4158981382694235,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_132_0,4579,0,27.737145459736283,88.82520146029844,2901.8710211547827,3.6485481,0.37875884922520453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_133_0,5662,0,28.033589503495723,88.52875741653901,2101.8164709838843,1.4477495,0.381275192009424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_134_0,2454,0,27.539516097229985,88.42994273528586,6099.704305890462,8.50813,0.4173418333718019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_135_0,3524,0,27.737145459736283,88.52875741653901,7240.658442738912,2.0800793,0.4147665168140748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_136_0,1634,0,27.341886734723694,88.33112805403272,5460.916931990048,2.6057837,0.4053470717983698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_137_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_138_0,5742,0,27.934774822242574,88.23231337277957,1229.1381911071753,1.9650612,0.31277285066556754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_139_0,5018,0,27.737145459736283,88.33112805403272,3295.7859889301276,3.306923,0.3971616081297042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_140_0,4496,0,27.539516097229985,88.23231337277957,3735.6736615928626,4.0121474,0.3916994177210675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_141_0,3963,0,27.44070141597684,88.13349869152643,4302.144850853345,5.263776,0.39019099436312493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_142_0,5058,0,28.033589503495723,88.62757209779215,1887.5980780157065,1.7211678,0.3738726707667819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_143_0,1398,0,27.341886734723694,88.23231337277957,4419.284935358426,4.4086246,0.39005419239490835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_144_0,4203,0,27.63833077848313,88.23231337277957,2661.36738217201,8.1528845,0.3618242220659675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_145_0,1634,0,27.341886734723694,88.33112805403272,5460.916931990048,2.6057837,0.4053470717983698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_146_0,2707,0,27.24307205347054,88.82520146029844,4350.783492687604,8.51478,0.3348720763237896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_147_0,2707,0,27.24307205347054,88.82520146029844,4350.783492687604,8.51478,0.3348720763237896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_148_0,1398,0,27.341886734723694,88.23231337277957,4419.284935358426,4.4086246,0.39005419239490835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_149_0,2707,0,27.24307205347054,88.82520146029844,4350.783492687604,8.51478,0.3348720763237896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_150_0,5930,0,27.934774822242574,88.82520146029844,1793.7259779008841,1.3250513,0.3504576707663522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_151_0,5344,0,27.934774822242574,88.33112805403272,1723.802666428945,2.4168735,0.3684302670737138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_152_0,1328,0,27.24307205347054,88.42994273528586,4811.850558284184,2.387918,0.3948882406655992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_153_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_154_0,2637,0,27.63833077848313,88.62757209779215,6385.85793531265,5.203643,0.4156927494979145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_155_0,3963,0,27.44070141597684,88.13349869152643,4302.144850853345,5.263776,0.39019099436312493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_156_0,4496,0,27.539516097229985,88.23231337277957,3735.6736615928626,4.0121474,0.3916994177210675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_157_0,2571,0,27.44070141597684,88.62757209779215,6749.650429252049,5.88206,0.40815232611898883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_158_0,2099,0,27.539516097229985,88.62757209779215,6449.46555352535,5.1197395,0.4161480964990092,"{""type"":""MultiPoint"",""coordinates"":[]}"
