system:index,elevation,landslide,latitude,longitude,rainfall,slope,soil_moisture,.geo
1_00000000000000000081_0,1398,1,27.34998953858645,88.25108816221768,5460.916931990048,4.4086246,0.4053470717983698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.34998953858645]}"
1_00000000000000000082_0,1003,1,27.149988623730074,88.3510886196459,3436.8388608726477,3.9004166,0.3697770993484533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.149988623730074]}"
1_00000000000000000083_0,934,1,27.149988623730074,88.45108907707407,3394.568409088514,3.6084216,0.3570094949659135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.45108907707407,27.149988623730074]}"
1_00000000000000000084_0,2571,1,27.44998999601463,88.65108999193046,5455.583910706899,5.88206,0.4011615965182839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.44998999601463]}"
1_00000000000000000085_0,1634,1,27.34998953858645,88.3510886196459,6373.079057100675,2.6057837,0.4121261539384353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.34998953858645]}"
1_00000000000000000086_0,1134,1,27.24998908115826,88.25108816221768,4709.751482370755,1.2758293,0.38960427077359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.24998908115826]}"
1_00000000000000000088_0,1134,1,27.24998908115826,88.25108816221768,4709.751482370755,1.2758293,0.38960427077359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.24998908115826]}"
1_00000000000000000089_0,1634,1,27.34998953858645,88.3510886196459,6373.079057100675,2.6057837,0.4121261539384353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.34998953858645]}"
1_0000000000000000008a_0,1634,1,27.34998953858645,88.3510886196459,6373.079057100675,2.6057837,0.4121261539384353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.34998953858645]}"
1_0000000000000000008b_0,1634,1,27.34998953858645,88.3510886196459,6373.079057100675,2.6057837,0.4121261539384353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3510886196459,27.34998953858645]}"
1_0000000000000000008c_0,1726,1,27.44998999601463,88.45108907707407,7706.670086148641,5.032085,0.41556940772952955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.45108907707407,27.44998999601463]}"
1_0000000000000000008d_0,934,1,27.149988623730074,88.45108907707407,3394.568409088514,3.6084216,0.3570094949659135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.45108907707407,27.149988623730074]}"
1_0000000000000000008e_0,2571,1,27.44998999601463,88.65108999193046,5455.583910706899,5.88206,0.4011615965182839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.65108999193046,27.44998999601463]}"
1_0000000000000000008f_0,1134,1,27.24998908115826,88.25108816221768,4709.751482370755,1.2758293,0.38960427077359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.24998908115826]}"
1_00000000000000000090_0,3826,1,27.44998999601463,88.25108816221768,5680.892984631917,8.108406,0.40800393469241275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.25108816221768,27.44998999601463]}"
1_00000000000000000091_0,4332,1,27.44998999601463,88.75109044935863,4226.458515289685,5.2738047,0.37239557931723904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75109044935863,27.44998999601463]}"
1_00000000000000000092_0,3963,1,27.44998999601463,88.15108770478952,4658.155451777837,5.263776,0.39488303460731383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.15108770478952,27.44998999601463]}"
1_00000000000000000093_0,2411,1,27.34998953858645,88.15108770478952,4419.284935358426,7.204021,0.39005419239490835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.15108770478952,27.34998953858645]}"
1_00000000000000000094_0,2411,1,27.34998953858645,88.15108770478952,4419.284935358426,7.204021,0.39005419239490835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.15108770478952,27.34998953858645]}"
1_00000000000000000095_0,3017,1,27.34998953858645,88.05108724736135,4081.038902762792,3.118371,0.3841329927716286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.05108724736135,27.34998953858645]}"
1_00000000000000000096_0,3017,1,27.34998953858645,88.05108724736135,4081.038902762792,3.118371,0.3841329927716286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.05108724736135,27.34998953858645]}"
1_00000000000000000097_0,4274,1,27.44998999601463,88.05108724736135,4302.144850853345,5.801431,0.39019099436312493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.05108724736135,27.44998999601463]}"
1_00000000000000000098_0,3963,1,27.44998999601463,88.15108770478952,4658.155451777837,5.263776,0.39488303460731383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.15108770478952,27.44998999601463]}"
